sample_name,cluster_16S,cluster_18S,replicate,serial_number,project_id,project_title,project_description,project_proposal,notes,collection_date_only,collection_time_local_only,station,region,distance,degrees_latitude,degrees_longitude,Chla_wsw,Chla_<20,Chla_>20,depth_meters,depth_category,ctd_bottle_no,volume_filtered_ml,sample_collection_device,sample_collection_method,sample_material_procesing,size_fraction,env_material,sample_type,temp,salinity,pressure,temp_station,temp_depth,ctdoxy,oxygen,phosphate,silicate,nitrate,nitrite,nitrate_nitrite,nh4,dic,total_alkalinity,pCO2_uncorrected,pH_uncorrected,carbonate,OMEGA_AR,pH_corrected,pCO2_corrected,dna_sample_number,dna_conc,dna_yield,dna_yield_filtered,plate,plate_name,well_number,well_position,station_depth,ship_crs_expocode,woce_sect,date,utc_time,lat_lon,submitted_to_insdc,investigation_type,samp_mat_process,target_gene,additional_notes,notes_on_bottle_metadata,seascape_class,seascape_probability,seascape_window,transmittance,fluorescence,Hydrogen_ion,alk_dic_ratio,alk_dic_oa
GOMECC4_VERACRUZ_Sta85_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_265,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/7/21,19:00-04:00,Sta85,VERACRUZ,offshore,20.601,94.29,0.11,0.078,0.032,4,Surface,23,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.387,36.434,4,29.3869999999999_85,29.3869999999999_4,195,195.321,0.0273,1.11263,0,0.00585,0.00585,1.00634,2057.36,2408.95,292.37,8.09068,236.238,4.01,8.031,426,265,1.539,230.85,117.7806122,Plate2,GOMECC2021_Plate2,64,H8,85_4,WBTSRHB,RB2103,10/7/21,23:41+00:00,20.601_94.29,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.519243121,8-day,4.6237,0.0354,9.31E-09,1.170893767,High
GOMECC4_GALVESTON_Sta49_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_162,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/21,08:15-04:00,Sta49,GALVESTON,inshore,27.92,93.579,NA,NA,NA,3,Surface,9,1840,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.672,35.632,3,28.6719999999999_49,28.6719999999999_3,194.4,194.498,0.01561,1.78173,0.04879,0.0039,0.05269,0.16198,2042.73,2391.87,282.805,8.10079,233.734,3.996,8.051,404,162,0.5021,75.315,40.93206522,Plate1,GOMECC2021_Plate1,91,C12,49_3,WBTSRHB,RB2103,9/27/21,12:27+00:00,27.92_93.579,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.714385688,monthly,4.496,0.0342,8.89E-09,1.17091833,High
GOMECC4_GALVESTON_Sta49_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_163,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/21,08:15-04:00,Sta49,GALVESTON,inshore,27.92,93.579,NA,NA,NA,3,Surface,9,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.672,35.632,3,28.6719999999999_49,28.6719999999999_3,194.4,194.498,0.01561,1.78173,0.04879,0.0039,0.05269,0.16198,2042.73,2391.87,282.805,8.10079,233.734,3.996,8.051,404,163,0.5328,79.92,39.96,Plate1,GOMECC2021_Plate1,93,E12,49_3,WBTSRHB,RB2103,9/27/21,12:27+00:00,27.92_93.579,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.714385688,monthly,4.496,0.0342,8.89E-09,1.17091833,High
GOMECC4_GALVESTON_Sta49_Surface_C,Cluster 1,Cluster 1,C,GOMECC4_164,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/21,08:15-04:00,Sta49,GALVESTON,inshore,27.92,93.579,NA,NA,NA,3,Surface,9,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.672,35.632,3,28.6719999999999_49,28.6719999999999_3,194.4,194.498,0.01561,1.78173,0.04879,0.0039,0.05269,0.16198,2042.73,2391.87,282.805,8.10079,233.734,3.996,8.051,404,164,0.07204,10.806,5.403,Plate1,GOMECC2021_Plate1,95,G12,49_3,WBTSRHB,RB2103,9/27/21,12:27+00:00,27.92_93.579,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.714385688,monthly,4.496,0.0342,8.89E-09,1.17091833,High
GOMECC4_CAMPECHE_Sta91_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_300,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/9/21,22:18-04:00,Sta91,CAMPECHE,inshore,21.733,92.318,NA,NA,NA,4,Surface,14,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.761,36.555,4,29.761_91,29.761_4,193.4,193.329,0.02633,1.52046,0,0.0117,0.00293,0.21456,2056.25,2407.92,298.78,8.08737,243.567,4.014,8.024,433,300,2.935,440.25,217.9455446,Plate2,GOMECC2021_Plate2,74,B10,91_4,WBTSRHB,RB2103,10/10/21,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 7.,3,0.469301343,8-day,4.6335,0.036,9.46E-09,1.171024924,High
GOMECC4_CAMPECHE_Sta91_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_301,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/9/21,22:18-04:00,Sta91,CAMPECHE,inshore,21.733,92.318,NA,NA,NA,4,Surface,14,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.761,36.555,4,29.761_91,29.761_4,193.4,193.329,0.02633,1.52046,0,0.0117,0.00293,0.21456,2056.25,2407.92,298.78,8.08737,243.567,4.014,8.024,433,301,2.036,305.4,154.2424242,Plate2,GOMECC2021_Plate2,76,D10,91_4,WBTSRHB,RB2103,10/10/21,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.469301343,8-day,4.6335,0.036,9.46E-09,1.171024924,High
GOMECC4_CAMPECHE_Sta91_Surface_C,Cluster 1,Cluster 1,C,GOMECC4_302,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/9/21,22:18-04:00,Sta91,CAMPECHE,inshore,21.733,92.318,NA,NA,NA,4,Surface,14,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.761,36.555,4,29.761_91,29.761_4,193.4,193.329,0.02633,1.52046,0,0.0117,0.00293,0.21456,2056.25,2407.92,298.78,8.08737,243.567,4.014,8.024,433,302,2.451,367.65,185.6818182,Plate2,GOMECC2021_Plate2,73,A10,91_4,WBTSRHB,RB2103,10/10/21,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.469301343,8-day,4.6335,0.036,9.46E-09,1.171024924,High
GOMECC4_27N_Sta1_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_007,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/14/21,11:00-04:00,Sta1,27N,offshore,26.997,79.618,NA,NA,NA,6,Surface,18,1850,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.574,36.241,6,29.574_1,29.574_6,195.1,194.911,0.03804,1.06124,0.01268,0.00195,0.01463,0.3014,2028.08,2375.61,287.64,8.09665,233.459,3.959,8.03,422,7,0.9534,143.01,77.3027027,Plate4,GOMECC2021_Plate4,63,G8,1_6,WBTSRHB,RB2103,9/14/21,15:33+00:00,26.997_79.618,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Collected with hand-niskin at the same site as CTD. Closest bottle # used.,,13,0.507214308,8-day,4.6578,0.0329,9.33E-09,1.171359118,High
GOMECC4_27N_Sta1_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_008,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/14/21,11:00-04:00,Sta1,27N,offshore,26.997,79.618,NA,NA,NA,6,Surface,18,1920,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.574,36.241,6,29.574_1,29.574_6,195.1,194.911,0.03804,1.06124,0.01268,0.00195,0.01463,0.3014,2028.08,2375.61,287.64,8.09665,233.459,3.959,8.03,422,8,0.9594,143.91,74.953125,Plate4,GOMECC2021_Plate4,66,B9,1_6,WBTSRHB,RB2103,9/14/21,15:33+00:00,26.997_79.618,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,13,0.507214308,8-day,4.6578,0.0329,9.33E-09,1.171359118,High
GOMECC4_CAPECORAL_Sta140_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_474,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/20/21,09:23-04:00,Sta140,CAPECORAL,offshore,25.658,84.715,0.086,0.045,0.041,5,Surface,22,2120,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.981,36.002,5,27.9809999999999_140,27.9809999999999_5,191.9,195.399,0.03121,1.72459,0.01366,0.0039,0.01756,0.20289,2040.6,2390.39,294.26,8.085427992,#N/A,3.964,8.057,395,474,2.963,444.45,209.6462264,Plate5,GOMECC2021_Plate5,40,H5,140_5,WBTSRHB,RB2103,10/20/21,13:47+00:00,25.658_84.715,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.588048458,8-day,4.6254,0.0351,8.77E-09,1.17141527,High
GOMECC4_CAPECORAL_Sta140_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_475,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/20/21,09:23-04:00,Sta140,CAPECORAL,offshore,25.658,84.715,0.086,0.045,0.041,5,Surface,22,2060,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.981,36.002,5,27.9809999999999_140,27.9809999999999_5,191.9,195.399,0.03121,1.72459,0.01366,0.0039,0.01756,0.20289,2040.6,2390.39,294.26,8.085427992,#N/A,3.964,8.057,395,475,2.606,390.9,189.7572816,Plate5,GOMECC2021_Plate5,43,C6,140_5,WBTSRHB,RB2103,10/20/21,13:47+00:00,25.658_84.715,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.588048458,8-day,4.6254,0.0351,8.77E-09,1.17141527,High
GOMECC4_CAPECORAL_Sta140_Surface_C,Cluster 1,Cluster 1,C,GOMECC4_476,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/20/21,09:23-04:00,Sta140,CAPECORAL,offshore,25.658,84.715,0.086,0.045,0.041,5,Surface,22,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.981,36.002,5,27.9809999999999_140,27.9809999999999_5,191.9,195.399,0.03121,1.72459,0.01366,0.0039,0.01756,0.20289,2040.6,2390.39,294.26,8.085427992,#N/A,3.964,8.057,395,476,1.287,193.05,94.63235294,Plate5,GOMECC2021_Plate5,25,A4,140_5,WBTSRHB,RB2103,10/20/21,13:47+00:00,25.658_84.715,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.588048458,8-day,4.6254,0.0351,8.77E-09,1.17141527,High
GOMECC4_FLSTRAITS_Sta123_DCM_A,Cluster 1,Cluster 1,A,GOMECC4_435,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/17/21,19:06-04:00,Sta123,FLSTRAITS,inshore,24.735,80.622,NA,NA,NA,30,DCM,9,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.085,35.719,30,29.085_123,29.085_30,196.3,194.42,0.03707,1.2878,0.04195,0.00878,0.05073,0.21854,2029.36,2377.83,285.62,8.09044,230.459,3.972,8.044,407,435,1.85,277.5,137.3762376,Plate5,GOMECC2021_Plate5,88,H11,123_30,WBTSRHB,RB2103,10/17/21,23:09+00:00,24.735_80.622,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 14 used.,15,0.601499379,8-day,4.6931,0.0481,9.04E-09,1.171714235,High
GOMECC4_FLSTRAITS_Sta123_DCM_B,Cluster 1,Cluster 1,B,GOMECC4_436,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/17/21,19:06-04:00,Sta123,FLSTRAITS,inshore,24.735,80.622,NA,NA,NA,30,DCM,9,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.085,35.719,30,29.085_123,29.085_30,196.3,194.42,0.03707,1.2878,0.04195,0.00878,0.05073,0.21854,2029.36,2377.83,285.62,8.09044,230.459,3.972,8.044,407,436,0.6914,103.71,51.855,Plate5,GOMECC2021_Plate5,81,A11,123_30,WBTSRHB,RB2103,10/17/21,23:09+00:00,24.735_80.622,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.601499379,8-day,4.6931,0.0481,9.04E-09,1.171714235,High
GOMECC4_FLSTRAITS_Sta123_DCM_C,Cluster 1,Cluster 1,C,GOMECC4_437,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/17/21,19:06-04:00,Sta123,FLSTRAITS,inshore,24.735,80.622,NA,NA,NA,30,DCM,9,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.085,35.719,30,29.085_123,29.085_30,196.3,194.42,0.03707,1.2878,0.04195,0.00878,0.05073,0.21854,2029.36,2377.83,285.62,8.09044,230.459,3.972,8.044,407,437,1.565,234.75,117.375,Plate5,GOMECC2021_Plate5,87,G11,123_30,WBTSRHB,RB2103,10/17/21,23:09+00:00,24.735_80.622,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.601499379,8-day,4.6931,0.0481,9.04E-09,1.171714235,High
GOMECC4_TAMPA_Sta18_Deep_A,Cluster 1,Cluster 1,A,GOMECC4_051,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/19/21,14:41-04:00,Sta18,TAMPA,inshore,28.014,83.016,4.247,4.034,0.213,9,Deep,3,1940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.202,35.018,9,29.2019999999999_18,29.2019999999999_9,193.5,195.09,0.09861,11.3346,0.02929,0.03124,0.06053,0.24507,1995.58,2338.66,278.99,8.09655,229.488,3.932,8.049,398,51,12.44,1866,961.8556701,Plate3,GOMECC2021_Plate3,39,G5,18_9,WBTSRHB,RB2103,9/19/21,18:47+00:00,28.014_83.016,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}","Shallow site, no DCM. Filters started to clog - filtered as much as possible until small drip.",Bottle 9.,21,1,8-day,4.6591,0.0896,8.93E-09,1.171919943,High
GOMECC4_TAMPA_Sta18_Deep_B,Cluster 1,Cluster 1,B,GOMECC4_052,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/19/21,14:41-04:00,Sta18,TAMPA,inshore,28.014,83.016,4.247,4.034,0.213,9,Deep,3,1780,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.202,35.018,9,29.2019999999999_18,29.2019999999999_9,193.5,195.09,0.09861,11.3346,0.02929,0.03124,0.06053,0.24507,1995.58,2338.66,278.99,8.09655,229.488,3.932,8.049,398,52,14.73,2209.5,1241.292135,Plate3,GOMECC2021_Plate3,30,F4,18_9,WBTSRHB,RB2103,9/19/21,18:47+00:00,28.014_83.016,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,21,1,8-day,4.6591,0.0896,8.93E-09,1.171919943,High
GOMECC4_TAMPA_Sta18_Deep_C,Cluster 1,Cluster 1,C,GOMECC4_053,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/19/21,14:41-04:00,Sta18,TAMPA,inshore,28.014,83.016,4.247,4.034,0.213,9,Deep,3,1940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.202,35.018,9,29.2019999999999_18,29.2019999999999_9,193.5,195.09,0.09861,11.3346,0.02929,0.03124,0.06053,0.24507,1995.58,2338.66,278.99,8.09655,229.488,3.932,8.049,398,53,23.74,3561,1835.56701,Plate3,GOMECC2021_Plate3,33,A5,18_9,WBTSRHB,RB2103,9/19/21,18:47+00:00,28.014_83.016,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,21,1,8-day,4.6591,0.0896,8.93E-09,1.171919943,High
GOMECC4_TAMPICO_Sta76_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_237,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/5/21,19:40-04:00,Sta76,TAMPICO,inshore,22.274,97.639,0.144,0.222,0,4,Surface,12,2100,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.444,35.684,4,29.444_76,29.444_4,193.9,196.167,0.05073,3.82733,0.00293,0.00195,0.00488,0.24098,2044.79,2399.01,278.61,8.10177,240.402,4.069,8.045,410,237,1.715,257.25,122.5,Plate3,GOMECC2021_Plate3,29,E4,76_4,WBTSRHB,RB2103,10/5/21,23:47+00:00,22.274_97.639,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,13,1,8-day,4.6863,0.0373,9.02E-09,1.173230503,High
GOMECC4_TAMPICO_Sta76_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_238,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/5/21,19:40-04:00,Sta76,TAMPICO,inshore,22.274,97.639,0.144,0.222,0,4,Surface,12,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.444,35.684,4,29.444_76,29.444_4,193.9,196.167,0.05073,3.82733,0.00293,0.00195,0.00488,0.24098,2044.79,2399.01,278.61,8.10177,240.402,4.069,8.045,410,238,1.35,202.5,101.25,Plate3,GOMECC2021_Plate3,36,D5,76_4,WBTSRHB,RB2103,10/5/21,23:47+00:00,22.274_97.639,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 10.,13,1,8-day,4.6863,0.0373,9.02E-09,1.173230503,High
GOMECC4_TAMPICO_Sta76_Surface_C,Cluster 1,Cluster 1,C,GOMECC4_239,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/5/21,19:40-04:00,Sta76,TAMPICO,inshore,22.274,97.639,0.144,0.222,0,4,Surface,12,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.444,35.684,4,29.444_76,29.444_4,193.9,196.167,0.05073,3.82733,0.00293,0.00195,0.00488,0.24098,2044.79,2399.01,278.61,8.10177,240.402,4.069,8.045,410,239,2.905,435.75,213.6029412,Plate3,GOMECC2021_Plate3,40,H5,76_4,WBTSRHB,RB2103,10/5/21,23:47+00:00,22.274_97.639,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,13,1,8-day,4.6863,0.0373,9.02E-09,1.173230503,High
GOMECC4_CATOCHE_Sta109_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_381,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/14/21,21:45-04:00,Sta109,CATOCHE,offshore,22.734,86.49,0.034,0.032,0.002,3,Surface,22,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,30.012,36.268,3,30.0119999999999_109,30.0119999999999_3,188.7,188.966,0,1.24846,0.00098,0.00488,0.00585,0.23994,2025.3,2376.42,286.87,8.09541,236.543,4.009,8.028,423,381,0.8785,131.775,65.8875,Plate5,GOMECC2021_Plate5,51,C7,109_3,WBTSRHB,RB2103,10/15/21,2:03+00:00,22.734_86.49,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,5,0.491835803,8-day,4.6372,0.0348,9.38E-09,1.173366909,High
GOMECC4_CATOCHE_Sta109_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_382,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/14/21,21:45-04:00,Sta109,CATOCHE,offshore,22.734,86.49,0.034,0.032,0.002,3,Surface,22,2100,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,30.012,36.268,3,30.0119999999999_109,30.0119999999999_3,188.7,188.966,0,1.24846,0.00098,0.00488,0.00585,0.23994,2025.3,2376.42,286.87,8.09541,236.543,4.009,8.028,423,382,0.3422,51.33,24.44285714,Plate5,GOMECC2021_Plate5,52,D7,109_3,WBTSRHB,RB2103,10/15/21,2:03+00:00,22.734_86.49,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,5,0.491835803,8-day,4.6372,0.0348,9.38E-09,1.173366909,High
